id,host_id,host_name,host_since,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,property_type,price,security_deposit,review_scores_rating,place,avg.rating,experience_rating,response_rating,acceptance_rating,risk,risk_score,host_rating
22858868,169081628,"Bruno",2018-01-21,"within an hour","100","98","t","Apartment","79.00","500.00",97,"Brussels",97,-0.950584944398998,1,0.98,6.32911392405063,0.873417721518987,7.08966822015796
22976130,170322803,"Gary",2018-01-28,"within an hour","100","100","t","Apartment","55.00","",97,"Brussels",97.5,-0.959122879426504,1,1,0,1,7.5408771205735
22992536,170524803,"Eugénie",2018-01-29,"within an hour","100","100","t","Apartment","86.00","0.00",99,"Brussels",99,-0.960342584430433,1,1,0,1,7.53965741556957
23048830,121057224,"Cheo And Inger-Lise",2017-03-16,"within an hour","100","98","t","Apartment","85.00","0.00",100,"Brussels",100,-0.57125668817697,1,0.98,0,1,7.84874331182303
23073596,7667095,"Charlotte",2013-07-23,"within an hour","100","94","t","Apartment","115.00","250.00",98,"Brussels",98,1.05339037705692,1,0.94,2.17391304347826,0.956521739130435,9.18295559444823
23099319,39740533,"Pascal",2015-07-27,"within an hour","100","100","t","Apartment","100.00","0.00",100,"Brussels",100,0.158126904172781,1,1,0,1,8.65812690417278
23102167,51289190,"Daniel",2015-12-14,"within an hour","100","100","t","Apartment","82.00","150.00",98,"Brussels",98,-0.0126317963773276,1,1,1.82926829268293,0.963414634146341,8.3776121060617
23122950,171821328,"Salah Eddin",2018-02-05,"within an hour","100","95","t","Apartment","53.00","",95,"Brussels",95,-0.968880519457938,1,0.95,0,1,7.33111948054206
23126096,5788422,"Axel",2013-04-05,"within an hour","100","100","t","Apartment","50.00","0.00",100,"Brussels",100,1.18633822248522,1,1,0,1,9.68633822248522
23252492,3399400,"Katarina",2012-08-28,"within an hour","100","96","t","Apartment","50.00","0.00",99,"Brussels",99,1.45467332334968,1,0.96,0,1,9.79467332334968
23302244,126206465,"Louis",2017-04-17,"within an hour","100","98","t","Apartment","50.00","0.00",95,"Brussels",95.5,-0.610287248302709,1,0.98,0,1,7.80971275169729
23446837,174914200,"Jean-Paul",2018-02-23,"within an hour","100","100","t","Loft","54.00","0.00",98,"Brussels",98,-0.990835209528667,1,1,0,1,7.50916479047133
23489849,113088674,"Michel",2017-01-24,"within an hour","100","96","t","Apartment","50.00","",99,"Brussels",99,-0.509051732976573,1,0.96,0,1,7.83094826702343
23607324,16569569,"Quentin",2014-06-09,"within an hour","100","97","t","Apartment","30.00","100.00",99,"Brussels",99,0.661865070795603,1,0.97,3.33333333333333,0.933333333333333,8.8418650707956
23627262,37878726,"Véronique",2015-07-08,"within an hour","100","100","t","Apartment","25.00","0.00",96,"Brussels",96,0.181301299247439,1,1,0,1,8.68130129924744
23643583,45219629,"Michele",2015-09-27,"within an hour","100","95","t","Apartment","45.00","",92,"Brussels",92,0.0825051939291617,1,0.95,0,1,8.38250519392916
23719697,90032623,"Maxime",2016-08-15,"within an hour","100","92","t","Apartment","40.00","200.00",100,"Brussels",99,-0.311459522340019,1,0.92,5,0.9,7.56854047765998
23719807,177780624,"Ludwig",2018-03-11,"within an hour","100","100","t","Apartment","50.00","0.00",96,"Brussels",96,-1.01035048959154,1,1,0,1,7.48964951040846
23760853,111093850,"Marylin",2017-01-12,"within an hour","100","99","t","Apartment","50.00","",98,"Brussels",98,-0.494415272929421,1,0.99,0,1,7.96558472707058
23799121,125808151,"Housideuch",2017-04-14,"within an hour","100","96","t","Apartment","90.00","1000.00",100,"Brussels",100,-0.606628133290921,1,0.96,11.1111111111111,0.777777777777778,7.06670520004241
23853248,28109490,"Ric",2015-02-21,"within an hour","100","67","t","Apartment","25.00","0.00",97,"Brussels",96.5,0.34840088478576,1,0.67,0,1,7.52840088478576
23908483,179701884,"Thibault",2018-03-21,"within an hour","100","97","t","Townhouse","165.00","500.00",98,"Brussels",98,-1.02254753963083,1,0.97,3.03030303030303,0.939393939393939,7.17563427855099
23936747,28749858,"Julie",2015-03-04,"within an hour","100","50","t","Apartment","60.00","0.00",100,"Brussels",100,0.334984129742537,1,0.5,0,1,6.83498412974254
23972941,46346902,"Roberto",2015-10-12,"within an hour","100","100","t","Apartment","59.00","0.00",96,"Brussels",96,0.0642096188702214,1,1,0,1,8.56420961887022
23993565,74307558,"Yasmine",2016-05-27,"within an hour","100","75","t","Apartment","44.00","",96,"Brussels",95.6666666666667,-0.21388312202567,1,0.75,0,1,7.28611687797433
24045494,68953277,"Dorothy",2016-04-26,"within an hour","100","100","t","Apartment","65.00","",99,"Brussels",99,-0.176072266903861,1,1,0,1,8.32392773309614
24091551,43996628,"Sven",2015-09-12,"within an hour","100","100","t","Apartment","40.00","0.00",96,"Brussels",96,0.100800768988102,1,1,0,1,8.6008007689881
24151192,42290755,"John",2015-08-23,"within an hour","100","100","t","Apartment","120.00","250.00",99,"Brussels",99,0.125194869066689,1,1,2.08333333333333,0.958333333333333,8.50019486906669
24200414,152446112,"Ellen",2017-09-28,"within an hour","100","100","t","House","69.00","0.00",100,"Brussels",100,-0.810318868947123,1,1,0,1,7.68968113105288
24258468,5486163,"Sheena",2017-03-14,"within an hour","100","100","t","Apartment","40.00","250.00",96,"Brussels",96,-0.568817278169111,1,1,6.25,0.875,7.55618272183089
24302751,183335180,"Lili",2018-04-09,"within an hour","100","100","t","Apartment","44.00","0.00",100,"Brussels",100,-1.04572193470549,1,1,0,1,7.45427806529451
24318865,43108329,"Arnaud Et Kadija",2015-09-01,"within an hour","100","100","t","Apartment","70.00","0.00",96,"Brussels",95,0.114217524031325,1,1,0,1,8.61421752403133
24332853,20973036,"Wladimir & Segolene",2014-09-05,"within an hour","100","97","t","Apartment","60.00","0.00",97,"Brussels",97,0.55453103044982,1,0.97,0,1,8.93453103044982
24399930,184182197,"Sylvia",2018-04-14,"within an hour","100","75","t","Apartment","89.00","100.00",97,"Brussels",97,-1.05182045972513,1,0.75,1.12359550561798,0.97752808988764,6.38076380993779
24504631,16911590,"Roman",2014-06-17,"within an hour","100","100","t","Loft","35.00","",96,"Brussels",90.3333333333333,0.652107430764168,1,1,0,1,9.15210743076417
24548057,176814419,"Ksenia",2018-03-05,"within an hour","100","100","t","Apartment","60.00","0.00",96,"Brussels",96,-1.00303225956796,1,1,0,1,7.49696774043204
24661294,181609107,"Vatna Christa",2018-03-31,"within an hour","88","100","t","Apartment","22.00","0.00",96,"Brussels",96,-1.03474458967012,0.88,1,0,1,7.28525541032988
24803538,13414294,"Enza",2014-03-22,"within an hour","100","92","t","Apartment","105.00","150.00",99,"Brussels",99,0.758221766106022,1,0.92,1.42857142857143,0.971428571428571,8.85250748039174
24843895,107252716,"Vic",2016-12-14,"within an hour","100","100","t","Apartment","69.00","0.00",95,"Brussels",95,-0.45904382781547,1,1,0,1,8.04095617218453
25052227,128911186,"Marina",2017-05-04,"within an hour","100","88","t","House","160.00","1000.00",98,"Brussels",98,-0.631022233369508,1,0.88,6.25,0.875,7.01397776663049
25093374,189685938,"Sisi",2018-05-15,"within an hour","100","98","t","Apartment","48.00","0.00",97,"Brussels",96.5,-1.08963131484694,1,0.98,0,1,7.33036868515306
25119898,22839090,"Ana",2014-10-22,"within an hour","100","95","t","Apartment","40.00","100.00",96,"Brussels",96,0.497204895265141,1,0.95,2.5,0.95,8.64720489526514
25290663,18994994,"Maud",2014-07-27,"within an hour","100","79","t","Apartment","120.00","500.00",100,"Brussels",100,0.603319230606994,1,0.79,4.16666666666667,0.916666666666667,8.01331923060699
25508607,24383207,"Clara",2014-12-01,"within an hour","100","96","t","Apartment","60.00","0.00",99,"Brussels",99,0.448416695107967,1,0.96,0,1,8.78841669510797
25532588,180251794,"Marc",2018-03-24,"within an hour","100","100","t","Apartment","54.00","200.00",100,"Brussels",100,-1.02620665464262,1,1,3.7037037037037,0.925925925925926,7.25157112313516
25614881,33740115,"Jolan",2015-05-19,"within an hour","100","56","t","Apartment","49.00","",90,"Brussels",90,0.242286549443907,1,0.56,0,1,6.98228654944391
25734142,9067749,"Luca",2013-09-26,"within an hour","100","54","t","Apartment","45.00","300.00",100,"Brussels",100,0.974109551801517,1,0.54,6.66666666666667,0.866666666666667,7.23410955180152
25777529,193698356,"Nuria",2018-06-05,"within an hour","100","100","t","Apartment","73.00","200.00",90,"Brussels",94,-1.11524511992946,1,1,2.73972602739726,0.945205479452055,7.2203713184267
25796662,193855098,"Paul",2018-06-06,"within an hour","100","99","t","Apartment","55.00","0.00",98,"Brussels",98,-1.11646482493339,1,0.99,0,1,7.34353517506661
25863832,22811445,"Sarah",2014-10-21,"within an hour","100","99","t","Apartment","55.00","0.00",97,"Brussels",97,0.49842460026907,1,0.99,0,1,8.95842460026907
26002326,4542490,"Nathalie",2013-01-01,"within an hour","100","92","t","Loft","50.00","0.00",93,"Brussels",93,1.30099049285458,1,0.92,0,1,9.48099049285458
26058576,5364948,"Jonas",2013-03-07,"within an hour","100","100","t","Apartment","350.00","500.00",98,"Brussels",98.6666666666667,1.22170966759917,1,1,1.42857142857143,0.971428571428571,9.63599538188489
26244564,108737633,"Elia",2016-12-27,"within an hour","100","60","t","House","43.00","0.00",100,"Brussels",100,-0.474899992866551,1,0.6,0,1,6.42510000713345
26317019,17913451,"Robert",2014-07-10,"within an hour","100","90","t","Apartment","59.00","500.00",97,"Brussels",97,0.624054215673793,1,0.9,8.47457627118644,0.830508474576271,8.21557963940261
26442003,61686746,"Hubert",2016-03-05,"within an hour","100","99","t","Apartment","95.00","500.00",98,"Brussels",98,-0.112647606699534,1,0.99,5.26315789473684,0.894736842105263,8.03156291961626
26517710,42963133,"Charel",2015-08-31,"within an hour","100","65","t","Apartment","85.00","200.00",100,"Brussels",100,0.115437229035254,1,0.65,2.35294117647059,0.952941176470588,7.07426075844702
26583076,43060047,"Colombe",2015-09-01,"within an hour","100","100","t","Apartment","40.00","100.00",99,"Brussels",99,0.114217524031325,1,1,2.5,0.95,8.46421752403132
26594754,170008576,"Nicolas",2018-01-26,"within an hour","100","99","t","Apartment","75.00","100.00",97,"Brussels",98.6666666666667,-0.956683469418645,1,0.99,1.33333333333333,0.973333333333333,7.42331653058135
26625328,50847894,"Gatien Et Morgane",2015-12-08,"within an hour","100","100","t","Townhouse","44.00","0.00",97,"Brussels",97.5,-0.00531356635375154,1,1,0,1,8.49468643364625
26777511,31018760,"Ismael",2015-04-11,"within an hour","100","95","t","Apartment","30.00","0.00",100,"Brussels",100,0.288635339593222,1,0.95,0,1,8.58863533959322
26908692,1657336,"Caroline",2012-01-26,"within an hour","100","86","t","Apartment","25.00","600.00",100,"Brussels",100,1.71690989919449,1,0.86,24,0.52,8.21690989919449
27068156,91077716,"Thaïs",2016-08-21,"within an hour","100","98","t","Apartment","69.00","350.00",99,"Brussels",98.5,-0.318777752363595,1,0.98,5.07246376811594,0.898550724637681,7.79687442154945
27082734,188845843,"Cécile",2018-05-10,"within an hour","100","95","t","Apartment","55.00","0.00",95,"Brussels",95,-1.0835327898273,1,0.95,0,1,7.2164672101727
27242667,139400126,"Rojo",2017-07-09,"within an hour","100","96","t","Apartment","55.00","300.00",99,"Brussels",99,-0.711522763628845,1,0.96,5.45454545454545,0.890909090909091,7.30120450909843
27285815,53237668,"Ekaterina",2016-01-04,"within an hour","100","100","t","Condominium","90.00","1000.00",96,"Brussels",96,-0.038245601459844,1,1,11.1111111111111,0.777777777777778,7.79508773187349
27286007,14634799,"Alessio",2014-04-23,"within an hour","100","99","t","Apartment","70.00","0.00",100,"Brussels",100,0.719191205980283,1,0.99,0,1,9.17919120598028
27337280,4209987,"Quentin",2012-11-21,"within an hour","100","90","t","Apartment","40.00","1000.00",97,"Brussels",97,1.35099839801569,1,0.9,25,0.5,7.95099839801569
27358837,181739421,"Isabelle",2018-04-01,"within an hour","100","97","t","Apartment","50.00","",98,"Brussels",98,-1.03596429467405,1,0.97,0,1,7.34403570532595
27535312,2967717,"Gediminas",2012-07-17,"within an hour","100","96","t","Apartment","60.00","",99,"Brussels",99,1.50590093351471,1,0.96,0,1,9.84590093351471
27701673,15054541,"Sergio",2014-05-03,"within an hour","100","92","t","Apartment","40.00","0.00",99,"Brussels",99,0.706994155940989,1,0.92,0,1,8.88699415594099
27717245,209252274,"Luca",2018-08-13,"within an hour","100","96","t","Apartment","60.00","150.00",96,"Brussels",96,-1.19940476520059,1,0.96,2.5,0.95,6.99059523479941
27720079,168520530,"Jess",2018-01-18,"within an hour","100","100","t","Apartment","50.00","",97,"Brussels",97,-0.94692582938721,1,1,0,1,7.55307417061279
27728281,209338752,"Hana",2018-08-13,"within an hour","100","100","t","Condominium","50.00","0.00",97,"Brussels",97,-1.19940476520059,1,1,0,1,7.30059523479941
27784537,50182816,"Ope",2015-11-30,"within an hour","90","99","t","Apartment","50.00","0.00",93,"Brussels",93,0.00444407367768327,0.9,0.99,0,1,8.31444407367768
27840037,200117168,"Nathalie",2018-07-05,"within an hour","90","100","t","Apartment","75.00","0.00",96,"Brussels",96,-1.15183627004734,0.9,1,0,1,7.19816372995266
27871508,4376672,"Christophe",2012-12-11,"within an hour","100","94","t","Apartment","55.00","90.00",97,"Brussels",97,1.3266042979371,1,0.94,1.63636363636364,0.967272727272727,9.48842247975528
27973265,16670683,"Christopher",2014-06-11,"within an hour","100","97","t","Apartment","120.00","150.00",97,"Brussels",97,0.659425660787744,1,0.97,1.25,0.975,8.96442566078774
28116885,10718729,"Frederico",2013-12-19,"within an hour","100","100","t","Apartment","54.00","0.00",99,"Brussels",99,0.871654331471451,1,1,0,1,9.37165433147145
28195594,206639016,"Emilie",2018-08-01,"within an hour","90","100","t","House","118.00","300.00",97,"Brussels",97,-1.18476830515343,0.9,1,2.54237288135593,0.949152542372881,7.01268932196521
28212067,31848941,"Debora And Hans",2015-04-24,"within an hour","100","100","t","Apartment","59.00","0.00",99,"Brussels",99,0.27277917454214,1,1,0,1,8.77277917454214
28235811,9047988,"Hugo",2013-09-25,"within an hour","100","100","t","Townhouse","60.00","0.00",97,"Brussels",97,0.975329256805446,1,1,0,1,9.47532925680545
28305183,35612808,"Helena",2015-06-12,"within an hour","100","73","t","Apartment","42.00","0.00",99,"Brussels",99,0.213013629349602,1,0.73,0,1,7.6330136293496
28399523,22793323,"Laurent",2014-10-21,"within an hour","100","100","t","House","38.00","100.00",99,"Brussels",99.6666666666667,0.49842460026907,1,1,2.63157894736842,0.947368421052632,8.84052986342697
28433510,12699436,"Marguerite",2014-03-01,"within an hour","100","87","t","Condominium","50.00","300.00",100,"Brussels",100,0.783835571188538,1,0.87,6,0.88,8.40383557118854
28485878,36679684,"Thomas",2015-06-25,"within an hour","100","98","t","Apartment","74.00","",98,"Brussels",98,0.197157464298521,1,0.98,0,1,8.61715746429852
28509543,182200577,"Jean-M",2018-04-03,"within an hour","90","80","t","Apartment","30.00","0.00",96,"Brussels",96,-1.03840370468191,0.9,0.8,0,1,6.51159629531809
28599667,215844063,"Philippe",2018-09-17,"within an hour","100","80","t","Apartment","75.00","100.00",97,"Brussels",97,-1.24209444033811,1,0.8,1.33333333333333,0.973333333333333,6.37790555966189
28631240,11421346,"Yvette, Mari Lucien",2014-01-18,"within an hour","100","100","t","Apartment","55.00","",98,"Brussels",98.5,0.835063181353571,1,1,0,1,9.33506318135357
28704341,7478698,"Petra",2013-07-14,"within an hour","100","100","t","Apartment","35.00","",99,"Brussels",88.5,1.06436772209229,1,1,0,1,9.56436772209229
28738629,985178,"Pierre & David",2011-08-17,"within an hour","100","81","t","Apartment","65.00","89.00",98,"Brussels",97.5,1.91450210983105,1,0.81,1.36923076923077,0.972615384615385,9.5723482636772
28779811,119919413,"Bruna",2017-03-09,"within an hour","90","100","t","Apartment","89.00","",98,"Brussels",98,-0.562718753149465,0.9,1,0,1,7.78728124685053
28904308,27843460,"Audrey",2015-02-16,"within an hour","100","97","t","Apartment","91.00","750.00",100,"Brussels",100,0.354499409805407,1,0.97,8.24175824175824,0.835164835164835,8.23999391529991
28934442,99591188,"Thais E Paulo",2016-10-14,"within an hour","100","100","t","Condominium","26.00","0.00",97,"Brussels",97,-0.38464182257578,1,1,0,1,8.11535817742422
28935389,216870217,"Jean & Bruna",2018-09-23,"within an hour","100","100","t","Apartment","79.00","",98,"Brussels",98,-1.24941267036169,1,1,0,1,7.25058732963831
29231004,13238864,"Vanessa",2014-03-17,"within an hour","100","98","t","Apartment","45.00","0.00",97,"Brussels",97,0.764320291125669,1,0.98,0,1,9.18432029112567
29278268,220575917,"Paul",2018-10-14,"within an hour","100","96","t","Apartment","93.00","",96,"Brussels",96,-1.27502647544421,1,0.96,0,1,7.06497352455579
29334177,220985712,"Frédéric",2018-10-16,"within an hour","100","100","t","Condominium","75.00","100.00",98,"Brussels",98,-1.27746588545206,1,1,1.33333333333333,0.973333333333333,7.14253411454794
29386045,9149609,"Louis",2013-09-30,"within an hour","100","97","t","Apartment","115.00","800.00",94,"Brussels",94,0.969230731785799,1,0.97,6.95652173913043,0.860869565217391,8.93183942743797
29456322,3392546,"Maddalena",2012-08-27,"within an hour","83","89","t","Apartment","80.00","0.00",97,"Brussels",97,1.45589302835361,0.83,0.89,0,1,9.26089302835361
29472112,24485371,"Cédric",2014-12-04,"within an hour","100","100","t","Loft","58.00","0.00",96,"Brussels",96,0.444757580096179,1,1,0,1,8.94475758009618
29472898,41498102,"Edith",2015-08-14,"within an hour","100","96","t","Townhouse","60.00","0.00",98,"Brussels",98,0.136172214102053,1,0.96,0,1,8.47617221410205
29525242,8643140,"Marie",2013-09-05,"within an hour","100","100","t","Apartment","95.00","",98,"Brussels",98,0.999723356884033,1,1,0,1,9.49972335688403
29605601,10454851,"Géraldine",2013-12-05,"within an hour","100","100","t","Apartment","55.00","",97,"Brussels",97,0.888730201526462,1,1,0,1,9.38873020152646
29694953,94311852,"Patricia",2016-09-09,"within an hour","100","55","t","Apartment","50.00","150.00",99,"Brussels",99,-0.341952147438252,1,0.55,3,0.94,6.17804785256175
29758405,220493940,"Art",2018-10-14,"within an hour","100","99","t","Apartment","55.00","",97,"Brussels",97,-1.27502647544421,1,0.99,0,1,7.18497352455579
29758485,179492490,"J & J",2018-03-20,"within an hour","100","100","t","Apartment","150.00","",98,"Brussels",98,-1.0213278346269,1,1,0,1,7.4786721653731
29774532,220257410,"Carine",2018-10-12,"within an hour","100","100","t","Apartment","75.00","",97,"Brussels",97,-1.27258706543635,1,1,0,1,7.22741293456365
29794962,38058171,"Isabelle",2015-07-10,"within an hour","100","83","t","Apartment","75.00","350.00",100,"Brussels",100,0.17886188923958,1,0.83,4.66666666666667,0.906666666666667,7.71886188923958
29819955,224311854,"Fernando",2018-11-05,"within an hour","100","100","t","Apartment","70.00","0.00",100,"Brussels",100,-1.30185998553065,1,1,0,1,7.19814001446935
29826412,199675742,"Asmaa",2018-07-03,"within an hour","100","93","t","Condominium","45.00","500.00",97,"Brussels",97,-1.14939686003948,1,0.93,11.1111111111111,0.777777777777778,6.40393647329385
29843270,222211246,"Karimeldin",2018-10-23,"within an hour","100","100","t","Apartment","59.00","150.00",98,"Brussels",98,-1.28600382047957,1,1,2.54237288135593,0.949152542372881,7.06145380663907
29919450,224959300,"Brigitte",2018-11-09,"within an hour","100","100","t","Townhouse","68.00","",99,"Brussels",98.6666666666667,-1.30673880554637,1,1,0,1,7.19326119445363
29920748,9928130,"Anton",2013-11-10,"within an hour","100","96","t","Apartment","70.00","",98,"Brussels",98,0.919222826624696,1,0.96,0,1,9.2592228266247
29937344,176809405,"Nathan",2018-03-05,"within an hour","100","100","t","Apartment","75.00","0.00",100,"Brussels",100,-1.00303225956796,1,1,0,1,7.49696774043204
29937425,19428129,"Ross",2014-08-04,"within an hour","100","100","t","Apartment","80.00","0.00",98,"Brussels",99,0.59356159057556,1,1,0,1,9.09356159057556
30030538,5702968,"Nara",2013-03-31,"within an hour","100","92","t","Apartment","50.00","0.00",98,"Brussels",98,1.19243674750487,1,0.92,0,1,9.37243674750487
30075053,8378106,"Natacha",2013-08-25,"within an hour","100","100","t","Condominium","70.00","0.00",97,"Brussels",97,1.01314011192726,1,1,0,1,9.51314011192726
30125384,85268616,"Lucas",2016-07-22,"within an hour","90","99","t","Townhouse","30.00","100.00",95,"Brussels",93.8,-0.282186602245714,0.9,0.99,3.33333333333333,0.933333333333333,7.82781339775429
30142647,226481108,"Gabi & Friends",2018-11-19,"within an hour","100","100","t","Apartment","40.00","0.00",95,"Brussels",95,-1.31893585558566,1,1,0,1,7.18106414441434
30151259,226350727,"Sabrina",2018-11-18,"within an hour","100","98","t","Apartment","49.00","",99,"Brussels",99,-1.31771615058173,1,0.98,0,1,7.10228384941827
30199115,61213573,"Philippe",2016-03-02,"within an hour","100","100","t","Apartment","60.00","",100,"Brussels",100,-0.108988491687746,1,1,0,1,8.39101150831225
30245735,7268129,"Simone",2013-07-03,"within an hour","100","97","t","Apartment","35.00","150.00",96,"Brussels",96,1.07778447713551,1,0.97,4.28571428571429,0.914285714285714,9.20064161999266
30260741,102235813,"Magdalena",2016-11-02,"within an hour","100","94","t","Bed and breakfast","70.00","",98,"Brussels",98,-0.407816217650437,1,0.94,0,1,7.85218378234956
30441821,76896066,"Sunny Studio! & Terrace",2016-06-10,"within an hour","100","91","t","Apartment","130.00","0.00",99,"Brussels",99,-0.230958992080681,1,0.91,0,1,7.90904100791932
30495899,209888015,"Thomas",2018-08-16,"within an hour","100","95","t","House","29.00","0.00",98,"Brussels",98,-1.20306388021237,1,0.95,0,1,7.09693611978763
30527106,229071880,"Tine",2018-12-04,"within an hour","100","92","t","Apartment","70.00","",97,"Brussels",97,-1.3372314306446,1,0.92,0,1,6.8427685693554
30529725,180714660,"Anja",2018-03-26,"within an hour","100","93","t","Apartment","90.00","",100,"Brussels",100,-1.02864606465048,1,0.93,0,1,7.19135393534952
30847733,85794708,"Johanna",2016-07-25,"within an hour","100","97","t","Condominium","75.00","300.00",98,"Brussels",98,-0.285845717257502,1,0.97,4,0.92,7.8541542827425
30878339,202408385,"Klodian",2018-07-15,"within an hour","100","100","t","House","80.00","",96,"Brussels",96,-1.16403332008663,1,1,0,1,7.33596667991337
30899081,21683028,"Geoffroy",2014-09-23,"within an hour","100","97","t","Condominium","120.00","",100,"Brussels",100,0.532576340379092,1,0.97,0,1,8.91257634037909
30906445,39967719,"Gaspard",2015-07-29,"within an hour","100","94","t","Apartment","35.00","",93,"Brussels",96.5,0.155687494164923,1,0.94,0,1,8.41568749416492
31082172,232216808,"Sarah",2018-12-24,"within an hour","100","87","t","Condominium","89.00","200.00",95,"Brussels",97.5,-1.36162553072319,1,0.87,2.24719101123596,0.955056179775281,6.48354300860265
31120922,232581741,"Annelies",2018-12-26,"within an hour","100","88","t","Apartment","110.00","0.00",99,"Brussels",99.5,-1.36406494073105,1,0.88,0,1,6.65593505926895
31190838,2288879,"Martha",2012-05-04,"within an hour","100","100","t","Apartment","22.00","0.00",99,"Brussels",99,1.59615910380549,1,1,0,1,10.0961591038055
31379980,102693941,"Jean-Marie",2016-11-06,"within an hour","100","90","t","Guesthouse","70.00","0.00",100,"Brussels",100,-0.412695037666155,1,0.9,0,1,7.68730496233385
31700526,234007788,"François",2019-01-03,"within an hour","100","100","t","Apartment","62.00","",97,"Brussels",97,-1.37382258076248,1,1,0,1,7.12617741923752
31822481,118365649,"Alex",2017-02-27,"within an hour","100","100","t","Apartment","70.00","0.00",96,"Brussels",95,-0.550521703110171,1,1,0,1,7.94947829688983
31898622,128568389,"Laurence",2017-05-02,"within an hour","100","100","t","Apartment","39.00","0.00",96,"Brussels",96,-0.62858282336165,1,1,0,1,7.87141717663835
31941282,116036824,"Andreia",2017-02-12,"within an hour","100","100","t","Apartment","135.00","",97,"Brussels",97,-0.532226128051231,1,1,0,1,7.96777387194877
32096577,240752741,"Jean-Charles",2019-02-03,"within an hour","100","99","t","Apartment","70.00","150.00",97,"Brussels",97,-1.41163343588429,1,0.99,2.14285714285714,0.957142857142857,6.91979513554428
32106714,40455709,"Albrecht And Debora",2015-08-04,"within an hour","100","81","t","Townhouse","20.00","0.00",93,"Brussels",93,0.148369264141347,1,0.81,0,1,7.88836926414135
32250583,242048275,"Xavier",2019-02-09,"within an hour","100","100","t","Apartment","55.00","",99,"Brussels",98,-1.41895166590787,1,1,0,1,7.08104833409213
32287536,78339005,"Emilie",2016-06-17,"within an hour","100","98","t","Apartment","109.00","0.00",97,"Brussels",97,-0.239496927108187,1,0.98,0,1,8.18050307289181
32299171,106680749,"Stéphane",2016-12-09,"within an hour","100","98","t","Apartment","45.00","0.00",98,"Brussels",98,-0.452945302795823,1,0.98,0,1,7.96705469720418
32349377,59787085,"Priscilla",2016-02-21,"within an hour","100","100","t","Apartment","60.00","100.00",97,"Brussels",97,-0.0967914416484528,1,1,1.66666666666667,0.966666666666667,8.30320855835155
32684338,4118035,"Eugenio",2012-11-11,"within an hour","100","92","t","Apartment","60.00","0.00",97,"Brussels",97,1.36319544805498,1,0.92,0,1,9.54319544805498
32743639,26492394,"Victor",2015-01-21,"within an hour","100","81","t","Apartment","50.00","",100,"Brussels",100,0.38621173990757,1,0.81,0,1,8.12621173990757
32785507,115757021,"Valerie",2017-02-10,"within an hour","100","99","t","Apartment","60.00","0.00",99,"Brussels",98,-0.529786718043372,1,0.99,0,1,7.93021328195663
32812761,1338274,"Duperron",2011-10-26,"within an hour","100","100","t","Apartment","50.00","0.00",99,"Brussels",99,1.82912275955599,1,1,0,1,10.329122759556
32836196,14539681,"Sophie",2014-04-21,"within an hour","100","100","t","Apartment","65.00","0.00",97,"Brussels",97,0.721630615988141,1,1,0,1,9.22163061598814
32867253,189594644,"Maria",2018-05-14,"within an hour","100","100","t","Condominium","60.00","0.00",98,"Brussels",98,-1.08841160984301,1,1,0,1,7.41158839015699
32880412,38813724,"Christine",2015-07-18,"within an hour","100","100","t","Apartment","55.00","0.00",96,"Brussels",96,0.169104249208146,1,1,0,1,8.66910424920815
32961160,189922408,"Lisa",2018-05-16,"within an hour","100","79","t","Loft","70.00","0.00",95,"Brussels",95,-1.09085101985087,1,0.79,0,1,6.56914898014913
32975867,54061539,"Laurent",2016-01-10,"within an hour","100","100","t","Apartment","79.00","0.00",98,"Brussels",98,-0.0455638314834201,1,1,0,1,8.45443616851658
33067686,44734217,"Emérence",2015-09-21,"within an hour","100","93","t","Apartment","45.00","150.00",97,"Brussels",97,0.0898234239527378,1,0.93,3.33333333333333,0.933333333333333,8.10982342395274
33072776,247955303,"Marco",2019-03-10,"within an hour","100","98","t","House","37.00","0.00",97,"Brussels",97,-1.45432311102182,1,0.98,0,1,6.96567688897818
33127424,49326627,"Guy",2015-11-18,"within an hour","100","94","t","House","50.00","",95,"Brussels",95,0.0190805337248355,1,0.94,0,1,8.27908053372484
33134496,20752028,"Genevieve",2014-08-31,"within an hour","100","94","t","Apartment","69.00","1900.00",99,"Brussels",99,0.560629555469467,1,0.94,27.536231884058,0.449275362318841,7.16845564242599
33238937,75338423,"Geraldine",2016-06-02,"within an hour","100","100","t","Guest suite","80.00","0.00",100,"Brussels",100,-0.221201352049247,1,1,0,1,8.27879864795075
33286574,242898760,"Marc",2019-02-13,"within an hour","100","100","t","Condominium","101.00","0.00",97,"Brussels",95.5,-1.42383048592359,1,1,0,1,7.07616951407641
33306816,58057575,"Mala",2016-02-09,"within an hour","100","100","t","Apartment","65.00","",98,"Brussels",97.5,-0.0821549816013006,1,1,0,1,8.4178450183987
33327071,251053370,"David",2019-03-25,"within an hour","100","100","t","Apartment","100.00","200.00",98,"Brussels",98,-1.47261868608076,1,1,2,0.96,6.90738131391924
33414154,105352455,"Stephanie",2016-11-27,"within an hour","100","94","t","Townhouse","220.00","",100,"Brussels",99,-0.438308842748671,1,0.94,0,1,7.82169115725133
